patch_id,tile,lon,lat,dominant_class,complexity,entropy
948,35MQU,781719.9999682134,-192960.00004559453,Cropland,moderate,1.0761002429405857
949,35MRT,854859.9999791873,-234740.0000302978,Cropland,moderate,1.0433076387619997
950,35MQT,770519.9999618995,-207860.0000075382,Cropland,moderate,0.9026230133902546
951,36MTD,877662.7512296877,-119538.61745336924,Cropland,moderate,0.6330470178496925
952,35MQS,799639.9999815882,-301160.00004478084,Cropland,moderate,1.0416988534770437
953,35MRT,879499.9999791873,-223540.0000302978,Cropland,moderate,1.1855101989462533
954,35MRU,821259.9999978954,-201920.00000391336,Cropland,moderate,1.0536159171631403
955,35MRT,812299.9999791873,-295220.0000302978,Cropland,moderate,0.9307965589394915
956,35MRU,805579.9999978954,-179520.00000391336,Cropland,moderate,0.8434558760603117
957,36MTC,906353.0706216183,-215315.10640709675,Cropland,moderate,0.9302197886002691
958,36MTC,872753.0706216183,-239955.10640709678,Cropland,moderate,0.9915383267236315
959,36MTC,917553.0706216183,-233235.10640709678,Cropland,moderate,1.113704675667645
960,35MQU,795159.9999682134,-181760.00004559453,Cropland,moderate,0.9493533094166018
961,35MQU,788439.9999682134,-168320.00004559453,Cropland,moderate,0.9424282698556263
962,36MTD,886622.7512296877,-132978.61745336925,Cropland,moderate,0.9009075667156695
963,35MRU,863819.9999978954,-170560.00000391336,Cropland,moderate,0.6488417230976518
964,35MRU,870539.9999978954,-139200.00000391336,Cropland,moderate,0.8167765788597765
965,35MRT,827979.9999791873,-228020.0000302978,Cropland,moderate,0.721329165012069
966,35MQT,804119.9999618995,-216820.0000075382,Cropland,moderate,0.8537609351510769
967,35MRU,805579.9999978954,-192960.00000391336,Cropland,moderate,1.0446863954667505
968,36MTD,875422.7512296876,-146418.61745336925,Cropland,moderate,0.7852505363423972
969,35MRT,805579.9999791873,-212340.00003029776,Cropland,moderate,1.1058551999388553
970,35MQT,788439.9999618995,-225780.0000075382,Cropland,moderate,0.5590610436061592
971,35MRT,886219.9999791873,-225780.0000302978,Cropland,moderate,0.8858344294071893
972,35MQS,797399.9999815882,-303400.00004478084,Cropland,moderate,1.0443561063317526
973,35MQT,779479.9999618995,-225780.0000075382,Cropland,moderate,0.965815902326606
974,35MRT,908619.9999791873,-241460.0000302978,Cropland,moderate,1.0190497017352609
975,35MRT,805579.9999791873,-216820.00003029776,Cropland,moderate,1.0213576055059124
976,36MTC,877233.0706216183,-219795.10640709678,Cropland,moderate,0.8136540688303973
977,36MTC,870513.0706216183,-210835.10640709675,Cropland,moderate,1.1101725320271802
978,35MRU,881739.9999978954,-177280.00000391336,Cropland,moderate,0.8745026862207981
979,35MQS,768279.9999815882,-301160.00004478084,Cropland,moderate,0.8888694088564807
980,35MQU,783959.9999682134,-163840.00004559453,Cropland,moderate,0.9644563248354809
981,35MQU,799639.9999682134,-190720.00004559453,Cropland,moderate,0.8045132004121424
982,35MRT,888459.9999791873,-257140.0000302978,Cropland,moderate,1.147602193148829
983,35MQU,774999.9999682134,-204160.00004559453,Cropland,moderate,0.7045957608029021
984,36MTC,895153.0706216183,-244435.10640709678,Cropland,moderate,1.1183115235578829
985,36MTD,870942.7512296876,-146418.61745336925,Cropland,moderate,1.035980439008245
986,36MTC,901873.0706216183,-217555.10640709675,Cropland,moderate,1.0088064139324158
987,35MRU,854859.9999978954,-206400.00000391336,Cropland,moderate,0.9079912611693444
988,35MRT,868299.9999791873,-225780.0000302978,Cropland,moderate,0.8354895046366956
989,35MRT,883979.9999791873,-221300.0000302978,Cropland,moderate,0.9812066159253162
990,35MRT,886219.9999791873,-228020.0000302978,Cropland,moderate,0.9908958051226782
991,35MRS,807820.0000135569,-303400.0000393959,Cropland,moderate,0.8695787738552265
992,35MRU,807819.9999978954,-184000.00000391336,Cropland,moderate,1.1281529180084806
993,35MRT,819019.9999791873,-236980.0000302978,Cropland,moderate,0.6201226310706783
994,35MRU,890699.9999978954,-148160.00000391336,Cropland,moderate,0.7850365288530395
995,35MRT,803339.9999791873,-297460.0000302978,Cropland,moderate,1.1544967953024323
996,35MRT,821259.9999791873,-261620.0000302978,Cropland,moderate,1.1049990361821227
997,35MQS,792919.9999815882,-305640.00004478084,Cropland,moderate,0.9522462944273906
998,35MRU,805579.9999978954,-184000.00000391336,Cropland,moderate,0.9381306821115786
999,36MTC,899633.0706216183,-253395.10640709678,Cropland,moderate,1.1021740767830728
1000,35MQT,772759.9999618995,-308660.0000075382,Cropland,moderate,1.1010357550871852
1001,35MQT,795159.9999618995,-261620.0000075382,Cropland,moderate,0.673719476659073
1002,35MRT,872779.9999791873,-236980.0000302978,Cropland,moderate,1.0740362012672533
1003,35MRT,848139.9999791873,-205620.00003029776,Cropland,moderate,1.0292770061171437
1004,35MRU,810059.9999978954,-188480.00000391336,Cropland,moderate,0.7989097164915435
1005,35MRT,805579.9999791873,-203380.00003029776,Cropland,moderate,0.904728430172371
1006,35MQT,801879.9999618995,-252660.0000075382,Cropland,moderate,0.9053879395629303
1007,35MRT,801099.9999791873,-248180.0000302978,Cropland,moderate,0.8610004663097295
1008,35MQU,801879.9999682134,-206400.00004559453,Cropland,moderate,0.8819310903072949
1009,35MRT,908619.9999791873,-248180.0000302978,Cropland,moderate,0.8960225913208048
1010,35MRT,848139.9999791873,-241460.0000302978,Cropland,moderate,0.8388832266030387
1011,35MQT,790679.9999618995,-266100.0000075382,Cropland,moderate,0.9346644769453597
1012,35MRT,819019.9999791873,-277300.0000302978,Cropland,moderate,0.9465965425981347
1013,35MRU,801099.9999978954,-175040.00000391336,Cropland,moderate,1.0591259066998189
1014,35MRT,805579.9999791873,-268340.0000302978,Cropland,moderate,1.0332794578623559
1015,35MRT,836939.9999791873,-225780.0000302978,Cropland,moderate,1.013548101568097
1016,35MQU,770519.9999682134,-172800.00004559453,Cropland,moderate,0.8826937616215421
1017,35MQT,797399.9999618995,-221300.0000075382,Cropland,moderate,1.1387281985653068
1018,35MQU,786199.9999682134,-166080.00004559453,Cropland,moderate,1.0070360304813062
1019,35MRT,879499.9999791873,-232500.0000302978,Cropland,moderate,1.1861354662082069
1020,35MQT,721239.9999618995,-275060.0000075382,Cropland,moderate,0.9266732434751679
1021,35MRU,863819.9999978954,-190720.00000391336,Cropland,moderate,0.7747987446819001
1022,35MQT,795159.9999618995,-250420.0000075382,Cropland,moderate,0.7360083452255379
1023,35MRT,886219.9999791873,-232500.0000302978,Cropland,moderate,0.9471352210773506
1024,36MTC,897393.0706216183,-224275.10640709678,Cropland,moderate,1.0871823874915492
1025,35MRT,807819.9999791873,-201140.00003029776,Cropland,moderate,1.0353368310286364
1026,35MQT,795159.9999618995,-225780.0000075382,Cropland,moderate,0.887570536630459
1027,36MTC,897393.0706216183,-255635.10640709678,Cropland,moderate,0.873974043789953
1028,36MTD,868702.7512296876,-197938.61745336922,Cropland,moderate,0.8305877474587781
1029,35MRT,908619.9999791873,-245940.0000302978,Cropland,moderate,0.839113511813415
1030,35MRU,870539.9999978954,-199680.00000391336,Cropland,moderate,0.8124906793659404
1031,35MRU,816779.9999978954,-204160.00000391336,Cropland,moderate,0.8489974539943377
1032,35MRT,848139.9999791873,-234740.0000302978,Cropland,moderate,0.6241722271373611
1033,36MTC,906353.0706216183,-226515.10640709678,Cropland,moderate,0.8074546281357444
1034,35MQU,757079.9999682134,-201920.00004559453,Cropland,moderate,0.9678861280052842
1035,35MRU,872779.9999978954,-125760.00000391334,Cropland,moderate,1.1654067821630685
1036,35MQT,801879.9999618995,-223540.0000075382,Cropland,moderate,1.1861589267191386
1037,35MQT,801879.9999618995,-257140.0000075382,Cropland,moderate,0.963099526526321
1038,35MRT,810059.9999791873,-257140.0000302978,Cropland,moderate,0.9889255108352222
1039,35MRU,881739.9999978954,-181760.00000391336,Cropland,moderate,0.5595165483699411
1040,35MQT,774999.9999618995,-230260.0000075382,Cropland,moderate,0.9074424988374395
1041,35MQT,766039.9999618995,-219060.0000075382,Cropland,moderate,1.030965675091571
1042,35MRU,825739.9999978954,-163840.00000391336,Cropland,moderate,0.9725089822280379
1043,35MQU,779479.9999682134,-195200.00004559453,Cropland,moderate,0.6407932625718779
1044,35MRT,814539.9999791873,-299700.0000302978,Cropland,moderate,0.7007218986120116
1045,35MQU,797399.9999682134,-201920.00004559453,Cropland,moderate,1.018888069030498
1046,35MQT,721239.9999618995,-270580.0000075382,Cropland,moderate,0.9977935004810037
1047,35MRT,852619.9999791873,-261620.0000302978,Cropland,moderate,0.720681275825972
1048,35MRT,901899.9999791873,-243700.0000302978,Cropland,moderate,0.963081514399629
1049,35MRT,827979.9999791873,-214580.00003029776,Cropland,moderate,1.0383062232731375
1050,35MRT,883979.9999791873,-210100.00003029776,Cropland,moderate,1.0501708825787746
1051,35MQT,786199.9999618995,-245940.0000075382,Cropland,moderate,1.1019000340789304
1052,35MQT,810839.9999618995,-261620.0000075382,Cropland,moderate,0.8776162975538945
1053,35MRT,859339.9999791873,-241460.0000302978,Cropland,moderate,0.992082929090352
1054,36MTC,908593.0706216183,-224275.10640709678,Cropland,moderate,0.5734481811800317
1055,35MRT,825739.9999791873,-223540.0000302978,Cropland,moderate,0.9508796612318731
1056,35MRT,827979.9999791873,-225780.0000302978,Cropland,moderate,0.8308307168252955
1057,35MQS,781719.9999815882,-307880.00004478084,Cropland,moderate,0.9813809086000065
1058,35MRU,863819.9999978954,-166080.00000391336,Cropland,moderate,1.0445904273976099
1059,35MRU,888459.9999978954,-184000.00000391336,Cropland,moderate,0.6983117429473329
1060,35MQU,795159.9999682134,-188480.00004559453,Cropland,moderate,0.9050772324466184
1061,36MTD,873182.7512296876,-137458.61745336925,Cropland,moderate,0.5926463596539668
1062,36MTC,926513.0706216183,-260115.10640709678,Cropland,moderate,0.9546391050545793
1063,35MQT,783959.9999618995,-279540.0000075382,Cropland,moderate,0.9845959785268854
1064,35MQU,761559.9999682134,-172800.00004559453,Cropland,moderate,0.8934868542444641
1065,35MRT,881739.9999791873,-225780.0000302978,Cropland,moderate,1.1468454044112044
1066,36MTC,897393.0706216183,-237715.10640709678,Cropland,moderate,1.0440962123660262
1067,35MRT,819019.9999791873,-216820.00003029776,Cropland,moderate,1.0583273564526248
1068,36MTD,868702.7512296876,-148658.61745336925,Cropland,moderate,0.5777658002516383
1069,36MTD,873182.7512296876,-132978.61745336925,Cropland,moderate,0.628483715061585
1070,35MRT,875019.9999791873,-216820.00003029776,Cropland,moderate,1.0875324618235995
1071,36MTC,890673.0706216183,-262355.1064070968,Cropland,moderate,1.1380079925409758
1072,36MTC,890673.0706216183,-246675.10640709678,Cropland,moderate,0.9246688853703287
1073,36MTD,891102.7512296877,-202418.61745336922,Cropland,moderate,0.8378994818305661
1074,35MRT,803339.9999791873,-245940.0000302978,Cropland,moderate,1.0765467732704082
1075,35MQT,799639.9999618995,-254900.0000075382,Cropland,moderate,0.7711721939511293
1076,35MRT,810059.9999791873,-261620.0000302978,Cropland,moderate,0.811227369267357
1077,35MRU,801099.9999978954,-192960.00000391336,Cropland,moderate,1.141352060010618
1078,35MRU,845899.9999978954,-168320.00000391336,Cropland,moderate,1.1805113789166055
1079,35MQT,748119.9999618995,-250420.0000075382,Cropland,moderate,0.8839553570576727
1080,36MTD,873182.7512296876,-144178.61745336925,Cropland,moderate,0.9328304878855445
1081,35MQT,804119.9999618995,-245940.0000075382,Cropland,moderate,1.084647235308141
1082,35MRU,805579.9999978954,-190720.00000391336,Cropland,moderate,1.0670280003447912
1083,35MQT,799639.9999618995,-288500.0000075382,Cropland,moderate,1.0514762882136197
1084,35MRT,821259.9999791873,-299700.0000302978,Cropland,moderate,0.7923117027968921
1085,35MQT,727959.9999618995,-286260.0000075382,Cropland,moderate,0.9366836764213979
1086,36MTD,873182.7512296876,-159858.61745336925,Cropland,moderate,0.6093863222295804
1087,35MQS,774999.9999815882,-307880.00004478084,Cropland,moderate,1.0654946206100318
1088,35MQT,768279.9999618995,-203380.0000075382,Cropland,moderate,1.1252508173969462
1089,36MTC,892913.0706216183,-206355.10640709675,Cropland,moderate,0.8998893439989551
1090,35MQT,801879.9999618995,-272820.0000075382,Cropland,moderate,1.0664681095269057
1091,36MTC,924273.0706216183,-237715.10640709678,Cropland,moderate,1.1230715951065444
1092,35MRT,821259.9999791873,-252660.0000302978,Cropland,moderate,0.8153793929547233
1093,35MQU,779479.9999682134,-170560.00004559453,Cropland,moderate,0.7731348232761379
1094,35MRU,823499.9999978954,-188480.00000391336,Cropland,moderate,1.1805184239976851
1095,35MQT,770519.9999618995,-212340.0000075382,Cropland,moderate,0.9952651467044691
1096,35MRU,805579.9999978954,-197440.00000391336,Cropland,moderate,1.0839775772619031
1097,35MRS,803340.0000135569,-307880.0000393959,Cropland,moderate,1.1341825473659501
1098,35MRS,812300.0000135569,-305640.0000393959,Cropland,moderate,1.0635778310671529
1099,35MQT,781719.9999618995,-241460.0000075382,Cropland,moderate,0.5893828712433355
1100,35MQT,781719.9999618995,-219060.0000075382,Cropland,moderate,0.6784638690630231
1101,36MTC,917553.0706216183,-260115.10640709678,Cropland,moderate,1.1761105306974624
1102,36MTD,891102.7512296877,-193458.61745336922,Cropland,moderate,0.9107145192602206
1103,35MRT,892939.9999791873,-219060.00003029776,Cropland,moderate,0.7679951121623099
1104,35MRT,859339.9999791873,-250420.0000302978,Cropland,moderate,0.7577863168826731
1105,35MRU,866059.9999978954,-192960.00000391336,Cropland,moderate,0.7791129328317022
1106,35MQS,786199.9999815882,-303400.00004478084,Cropland,moderate,1.146275121229389
1107,36MTD,884382.7512296877,-191218.61745336922,Cropland,moderate,0.9334397973270268
1108,36MTC,922033.0706216183,-239955.10640709678,Cropland,moderate,0.8968808679095756
1109,35MQT,777239.9999618995,-236980.0000075382,Cropland,moderate,0.6212241008564393
1110,35MQS,786199.9999815882,-310120.00004478084,Cropland,moderate,0.8803928294748546
1111,35MQT,781719.9999618995,-257140.0000075382,Cropland,moderate,0.9880803933763833
1112,35MRT,803339.9999791873,-201140.00003029776,Cropland,moderate,0.9333061105586022
1113,35MRU,875019.9999978954,-188480.00000391336,Cropland,moderate,0.9288158924920084
1114,36MTC,877233.0706216183,-217555.10640709675,Cropland,moderate,0.9936406252849962
1115,35MRT,807819.9999791873,-243700.0000302978,Cropland,moderate,0.9034253630582534
1116,35MRT,834699.9999791873,-248180.0000302978,Cropland,moderate,0.881358743478671
1117,35MQT,777239.9999618995,-263860.0000075382,Cropland,moderate,0.9213995209187121
1118,35MRT,870539.9999791873,-234740.0000302978,Cropland,moderate,1.0547549341229026
1119,35MRT,816779.9999791873,-232500.0000302978,Cropland,moderate,0.6313187555724493
1120,35MQT,754839.9999618995,-248180.0000075382,Cropland,moderate,0.954661536483918
1121,35MQU,799639.9999682134,-168320.00004559453,Cropland,moderate,0.7981498832963139
1122,35MRT,825739.9999791873,-257140.0000302978,Cropland,moderate,0.7828481570185992
1123,35MRT,901899.9999791873,-252660.0000302978,Cropland,moderate,1.0179075462889036
1124,35MQU,770519.9999682134,-206400.00004559453,Cropland,moderate,1.0177759539596785
1125,35MQT,792919.9999618995,-223540.0000075382,Cropland,moderate,0.9379325076875495
1126,36MTC,892913.0706216183,-260115.10640709678,Cropland,moderate,0.907066009909408
1127,35MRT,906379.9999791873,-219060.00003029776,Cropland,moderate,1.089008721927679
1128,35MQT,779479.9999618995,-243700.0000075382,Cropland,moderate,0.755828505996257
1129,35MQT,766039.9999618995,-230260.0000075382,Cropland,moderate,1.122509083010496
1130,35MRU,883979.9999978954,-148160.00000391336,Cropland,moderate,0.735197264426305
1131,36MTC,895153.0706216183,-228755.10640709678,Cropland,moderate,0.8029131430751726
1132,35MRT,888459.9999791873,-207860.00003029776,Cropland,moderate,1.0695558986258156
1133,35MRT,827979.9999791873,-259380.0000302978,Cropland,moderate,0.73912536010981
1134,35MRT,819019.9999791873,-272820.0000302978,Cropland,moderate,0.8446728122539651
1135,35MRU,854859.9999978954,-197440.00000391336,Cropland,moderate,0.9775358188240342
1136,35MRT,897419.9999791873,-210100.00003029776,Cropland,moderate,1.1278389065079109
1137,36MTC,904113.0706216183,-237715.10640709678,Cropland,moderate,0.8814574323918376
1138,35MQT,783959.9999618995,-225780.0000075382,Cropland,moderate,0.6665631615294098
1139,35MRT,834699.9999791873,-201140.00003029776,Cropland,moderate,0.9970493692357596
1140,35MQU,766039.9999682134,-204160.00004559453,Cropland,moderate,1.117984337921174
1141,35MRT,863819.9999791873,-221300.0000302978,Cropland,moderate,1.1227713495264995
1142,35MQT,795159.9999618995,-299700.0000075382,Cropland,moderate,1.0650228169340126
1143,35MQT,777239.9999618995,-272820.0000075382,Cropland,moderate,1.1283378574315241
1144,35MRT,852619.9999791873,-221300.0000302978,Cropland,moderate,1.1679479576681029
1145,35MRU,834699.9999978954,-181760.00000391336,Cropland,moderate,0.8765917673074165
1146,35MQT,766039.9999618995,-266100.0000075382,Cropland,moderate,0.9416683181146676
1147,35MRT,839179.9999791873,-241460.0000302978,Cropland,moderate,0.8132052148625573
1148,36MTC,904113.0706216183,-239955.10640709678,Cropland,moderate,0.6740336938125123
1149,35MRU,845899.9999978954,-184000.00000391336,Cropland,moderate,1.187918230219888
1150,35MRT,843659.9999791873,-266100.0000302978,Cropland,moderate,1.0823218609820422
1151,36MTC,890673.0706216183,-233235.10640709678,Cropland,moderate,1.0461690390495864
1152,35MRT,866059.9999791873,-225780.0000302978,Cropland,moderate,0.8273503111442144
1153,35MRT,892939.9999791873,-232500.0000302978,Cropland,moderate,0.7680989040270916
1154,35MQT,712279.9999618995,-286260.0000075382,Cropland,moderate,0.989351867095499
1155,35MQU,766039.9999682134,-190720.00004559453,Cropland,moderate,0.584035063934492
1156,35MRU,863819.9999978954,-161600.00000391336,Cropland,moderate,0.5948956684573408
1157,35MRU,883979.9999978954,-123520.00000391334,Cropland,moderate,0.7313748599744335
1158,35MRU,886219.9999978954,-181760.00000391336,Cropland,moderate,0.8013303934758583
1159,35MRT,830219.9999791873,-241460.0000302978,Cropland,moderate,1.0542795064610169
1160,36MTD,884382.7512296877,-209138.61745336922,Cropland,moderate,0.9195161847314577
1161,36MTD,882142.7512296877,-177778.61745336922,Cropland,moderate,1.0172084030072148
1162,35MRT,899659.9999791873,-225780.0000302978,Cropland,moderate,0.9986719425187641
1163,35MRT,908619.9999791873,-250420.0000302978,Cropland,moderate,1.0622687419409478
1164,36MTC,906353.0706216183,-262355.1064070968,Cropland,moderate,0.6561666363181025
1165,35MQT,774999.9999618995,-254900.0000075382,Cropland,moderate,0.7477437274294799
1166,35MRT,805579.9999791873,-225780.0000302978,Cropland,moderate,1.0888973630292733
1167,36MTD,870942.7512296876,-130738.61745336924,Cropland,moderate,0.6878308222112095
1168,35MQT,777239.9999618995,-261620.0000075382,Cropland,moderate,0.8733446015864027
1169,35MRU,877259.9999978954,-125760.00000391334,Cropland,moderate,0.6264269419888491
1170,35MRU,810059.9999978954,-192960.00000391336,Cropland,moderate,0.7744128965711308
1171,35MQU,788439.9999682134,-197440.00004559453,Cropland,moderate,0.5720966913491584
1172,35MRT,830219.9999791873,-232500.0000302978,Cropland,moderate,1.0003925860518597
1173,36MTC,879473.0706216183,-219795.10640709678,Cropland,moderate,0.7943972291805979
1174,35MRU,875019.9999978954,-186240.00000391336,Cropland,moderate,0.9665998458836471
1175,35MQT,777239.9999618995,-245940.0000075382,Cropland,moderate,0.828371210202595
1176,35MQT,792919.9999618995,-308660.0000075382,Cropland,moderate,0.9074985036068576
1177,35MRT,910859.9999791873,-221300.0000302978,Cropland,moderate,0.536210113213816
1178,35MRT,870539.9999791873,-210100.00003029776,Cropland,moderate,1.0853193303206659
1179,35MRT,892939.9999791873,-250420.0000302978,Cropland,moderate,0.9367961306201534
1180,35MRU,834699.9999978954,-199680.00000391336,Cropland,moderate,0.9484505187400243
1181,36MTC,883953.0706216183,-233235.10640709678,Cropland,moderate,1.1032156329064915
1182,36MTD,902302.7512296877,-209138.61745336922,Cropland,moderate,1.1252540863419007
1183,35MQU,792919.9999682134,-208640.00004559453,Cropland,moderate,0.6188724052494966
1184,35MQT,727959.9999618995,-261620.0000075382,Cropland,moderate,1.1844619232951359
1185,35MQT,745879.9999618995,-259380.0000075382,Cropland,moderate,0.8476924010252319
1186,36MTC,910833.0706216183,-260115.10640709678,Cropland,moderate,1.0768853560255094
1187,35MRU,861579.9999978954,-166080.00000391336,Cropland,moderate,0.8720381146026919
1188,35MQT,799639.9999618995,-308660.0000075382,Cropland,moderate,0.804321303047159
1189,36MTD,886622.7512296877,-209138.61745336922,Cropland,moderate,0.829233760970927
1190,35MRU,892939.9999978954,-195200.00000391336,Cropland,moderate,1.1041107743241807
1191,35MQT,786199.9999618995,-308660.0000075382,Cropland,moderate,1.0240498360037054
1192,36MTC,906353.0706216183,-253395.10640709678,Cropland,moderate,0.8149439404524166
1193,35MRU,886219.9999978954,-116800.00000391334,Cropland,moderate,0.5737152308457086
1194,35MRU,872779.9999978954,-121280.00000391334,Cropland,moderate,1.051245705483778
1195,35MRT,906379.9999791873,-261620.0000302978,Cropland,moderate,0.7252390118562968
1196,35MQT,725719.9999618995,-277300.0000075382,Cropland,moderate,1.0253809936250287
1197,35MRU,861579.9999978954,-143680.00000391336,Cropland,moderate,0.6436528788740994
1198,35MRT,819019.9999791873,-198900.00003029776,Cropland,moderate,0.8500943228440312
1199,35MRT,819019.9999791873,-268340.0000302978,Cropland,moderate,1.037127970324786
1200,35MRU,803339.9999978954,-188480.00000391336,Cropland,moderate,0.8105354778527385
1201,35MRU,883979.9999978954,-157120.00000391336,Cropland,moderate,0.7214421878165578
1202,35MQU,810839.9999682134,-148160.00004559453,Cropland,moderate,0.5776213750627296
1203,35MQS,810839.9999815882,-298920.00004478084,Cropland,moderate,0.9201375879941699
1204,35MRT,861579.9999791873,-230260.0000302978,Cropland,moderate,1.1173559049445192
1205,35MQT,750359.9999618995,-248180.0000075382,Cropland,moderate,0.9251805552331629
1206,36MTC,897393.0706216183,-233235.10640709678,Cropland,moderate,0.5747962354703785
1207,36MTC,895153.0706216183,-242195.10640709678,Cropland,moderate,0.8543347132539458
1208,36MTC,897393.0706216183,-204115.10640709675,Cropland,moderate,1.109224255265671
1209,35MRT,897419.9999791873,-219060.00003029776,Cropland,moderate,0.9310054653160128
1210,35MRT,892939.9999791873,-239220.0000302978,Cropland,moderate,1.0984443641489565
1211,35MQT,774999.9999618995,-245940.0000075382,Cropland,moderate,0.6703731357287603
1212,35MRU,823499.9999978954,-192960.00000391336,Cropland,moderate,0.8791686621631656
1213,36MTC,874993.0706216183,-237715.10640709678,Cropland,moderate,1.0232896011285066
1214,35MQU,801879.9999682134,-170560.00004559453,Cropland,moderate,1.080720496307045
1215,35MQT,792919.9999618995,-261620.0000075382,Cropland,moderate,0.7482885721055603
1216,35MRT,810059.9999791873,-252660.0000302978,Cropland,moderate,1.1232957740413956
1217,35MRU,892939.9999978954,-206400.00000391336,Cropland,moderate,0.9036014915071134
1218,36MTC,897393.0706216183,-217555.10640709675,Cropland,moderate,1.0982846915901403
1219,35MQT,797399.9999618995,-212340.0000075382,Cropland,moderate,1.1519938960955824
1220,35MRS,810060.0000135569,-301160.0000393959,Cropland,moderate,0.8264388773104681
1221,35MQT,730199.9999618995,-266100.0000075382,Cropland,moderate,1.0312823856443896
1222,35MRT,872779.9999791873,-207860.00003029776,Cropland,moderate,1.1578108615622404
1223,35MRU,841419.9999978954,-199680.00000391336,Cropland,moderate,0.9740469270394303
1224,35MQU,777239.9999682134,-208640.00004559453,Cropland,moderate,0.530141800896287
1225,35MRT,897419.9999791873,-248180.0000302978,Cropland,moderate,0.9004022176453426
1226,35MRT,848139.9999791873,-252660.0000302978,Cropland,moderate,0.5045709181117983
1227,35MQS,801879.9999815882,-307880.00004478084,Cropland,moderate,0.9923752447458947
1228,35MRU,872779.9999978954,-136960.00000391336,Cropland,moderate,0.8489835938693684
1229,35MQU,783959.9999682134,-166080.00004559453,Cropland,moderate,1.0207107840649687
1230,35MRT,899659.9999791873,-214580.00003029776,Cropland,moderate,1.0903016164455268
1231,35MQT,806359.9999618995,-198900.0000075382,Cropland,moderate,1.0741279860855142
1232,35MRT,823499.9999791873,-270580.0000302978,Cropland,moderate,0.8473207089683479
1233,35MRT,850379.9999791873,-234740.0000302978,Cropland,moderate,1.1422983765730783
1234,35MQU,766039.9999682134,-166080.00004559453,Cropland,moderate,1.189806510510149
1235,35MRU,830219.9999978954,-192960.00000391336,Cropland,moderate,0.7799114322669289
1236,35MQS,792919.9999815882,-298920.00004478084,Cropland,moderate,1.0391481264408133
1237,35MQT,770519.9999618995,-225780.0000075382,Cropland,moderate,0.8086276099124744
1238,35MQT,810839.9999618995,-257140.0000075382,Cropland,moderate,0.7752204053269224
1239,35MQT,772759.9999618995,-230260.0000075382,Cropland,moderate,0.8752053486499369
1240,35MRT,906379.9999791873,-228020.0000302978,Cropland,moderate,0.6459286722866102
1241,35MRT,827979.9999791873,-275060.0000302978,Cropland,moderate,1.1562722016775295
1242,35MQT,781719.9999618995,-234740.0000075382,Cropland,moderate,0.5991093081384455
1243,35MRU,886219.9999978954,-128000.00000391334,Cropland,moderate,0.9125991247815353
1244,35MQS,777239.9999815882,-307880.00004478084,Cropland,moderate,0.9204691346657744
1245,35MQU,788439.9999682134,-181760.00004559453,Cropland,moderate,0.9654914860704238
1246,35MQT,745879.9999618995,-266100.0000075382,Cropland,moderate,1.0522411378602716
1247,35MQT,799639.9999618995,-250420.0000075382,Cropland,moderate,0.864572318426378
1248,36MTC,879473.0706216183,-246675.10640709678,Cropland,moderate,0.8239590682531075
1249,35MQT,786199.9999618995,-279540.0000075382,Cropland,moderate,1.140107887014402
1250,35MQU,788439.9999682134,-170560.00004559453,Cropland,moderate,0.9268449165587163
1251,35MRU,872779.9999978954,-192960.00000391336,Cropland,moderate,0.883805722169931
1252,35MQU,801879.9999682134,-188480.00004559453,Cropland,moderate,0.6895124494765063
1253,36MTC,908593.0706216183,-226515.10640709678,Cropland,moderate,0.6034073152796785
1254,36MTC,906353.0706216183,-224275.10640709678,Cropland,moderate,0.6586946575211606
1255,35MRT,886219.9999791873,-243700.0000302978,Cropland,moderate,1.1399306708919927
1256,35MQT,766039.9999618995,-239220.0000075382,Cropland,moderate,0.6619702505018009
1257,35MRT,888459.9999791873,-221300.0000302978,Cropland,moderate,0.8569829944956652
1258,35MRT,877259.9999791873,-198900.00003029776,Cropland,moderate,1.18064680966463
1259,35MRT,897419.9999791873,-263860.0000302978,Cropland,moderate,1.0426798623167648
1260,35MQU,810839.9999682134,-188480.00004559453,Cropland,moderate,0.8555411419829467
1261,35MQT,799639.9999618995,-234740.0000075382,Cropland,moderate,1.0483215844309053
1262,35MQU,790679.9999682134,-168320.00004559453,Cropland,moderate,1.099735553592591
1263,35MQT,779479.9999618995,-250420.0000075382,Cropland,moderate,1.0929873656555897
1264,35MRT,886219.9999791873,-248180.0000302978,Cropland,moderate,0.8698778334678844
1265,36MTD,877662.7512296877,-126258.61745336924,Cropland,moderate,0.5516047091466053
1266,36MTD,886622.7512296877,-188978.61745336922,Cropland,moderate,1.0817428668039133
1267,35MQT,810839.9999618995,-245940.0000075382,Cropland,moderate,1.073482359535148
1268,35MQS,786199.9999815882,-305640.00004478084,Cropland,moderate,1.1368086961947872
1269,35MRU,801099.9999978954,-157120.00000391336,Cropland,moderate,0.9661002388163347
1270,35MRT,814539.9999791873,-228020.0000302978,Cropland,moderate,1.0679337236859934
1271,35MRT,801099.9999791873,-219060.00003029776,Cropland,moderate,1.1348189857401885
1272,35MQT,768279.9999618995,-245940.0000075382,Cropland,moderate,0.6993416924819704
1273,35MRT,872779.9999791873,-212340.00003029776,Cropland,moderate,0.9768668385519685
1274,36MTC,899633.0706216183,-235475.10640709678,Cropland,moderate,0.8000244665597671
